Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1636123800,0,"2021-11-05 14:50:00",16431.99414,16433.64648,16431.41797,16431.51367,2214069
1636123860,0,"2021-11-05 14:51:00",16430.33398,16432.34961,16428.94531,16430.41797,2796556
1636123920,0,"2021-11-05 14:52:00",16430.83984,16436.41211,16430.83984,16436.41211,2594786
1636123980,0,"2021-11-05 14:53:00",16436.85352,16436.85352,16433.61328,16435.23047,1937049
1636124040,0,"2021-11-05 14:54:00",16435.66016,16440.41406,16435.5293,16437.38672,1738366
1636124100,0,"2021-11-05 14:55:00",16436.94531,16439.32031,16435.62109,16435.97461,1961513
1636124160,0,"2021-11-05 14:56:00",16436.02344,16436.02344,16430.03516,16435.63281,1925086
1636124220,0,"2021-11-05 14:57:00",16436.16797,16439.7207,16435.26367,16436.1875,1799487
1636124280,0,"2021-11-05 14:58:00",16434.57617,16434.57617,16431.5,16433.45508,1891621
1636124340,0,"2021-11-05 14:59:00",16432.23047,16434.11719,16430.13867,16434.11719,1911001
1636124400,0,"2021-11-05 15:00:00",16436.2793,16438.16797,16431.36133,16433.68555,2476308
1636124460,0,"2021-11-05 15:01:00",16434.28906,16438.375,16434.28906,16437.80859,1758813
1636124520,0,"2021-11-05 15:02:00",16438.28516,16438.49023,16431.67773,16431.67773,1717227
1636124580,0,"2021-11-05 15:03:00",16430.15625,16430.15625,16424.68359,16426.41797,1822955
1636124640,0,"2021-11-05 15:04:00",16425.68164,16425.68164,16423.8418,16423.8418,1886138
1636124700,0,"2021-11-05 15:05:00",16424.96094,16431.27148,16424.96094,16431.27148,1621174
1636124760,0,"2021-11-05 15:06:00",16431.75977,16437.31055,16431.75977,16436.89258,1588893
1636124820,0,"2021-11-05 15:07:00",16435.20117,16438.31641,16435.20117,16435.89648,1637092
1636124880,0,"2021-11-05 15:08:00",16435.67383,16435.98828,16433.95312,16434.65625,1726857
1636124940,0,"2021-11-05 15:09:00",16434.48828,16440.00195,16434.48828,16438.98633,2072731
1636125000,0,"2021-11-05 15:10:00",16439.75195,16441.64844,16438.60156,16441.64844,1839566
1636125060,0,"2021-11-05 15:11:00",16440.8457,16440.8457,16436.9375,16436.9375,2058883
1636125120,0,"2021-11-05 15:12:00",16438.75781,16443.08398,16438.51953,16443.08398,1940172
1636125180,0,"2021-11-05 15:13:00",16442.07031,16442.94141,16439.78906,16442.29883,1603564
1636125240,0,"2021-11-05 15:14:00",16441.5918,16441.5918,16439.31641,16439.95898,1729022
1636125300,0,"2021-11-05 15:15:00",16438.81836,16441.65234,16437.36133,16441.17969,1848973
1636125360,0,"2021-11-05 15:16:00",16441.50391,16441.50391,16435.21875,16437.77734,2209377
1636125420,0,"2021-11-05 15:17:00",16439.30664,16439.74219,16436.3457,16439.74219,3864565
1636125480,0,"2021-11-05 15:18:00",16439.18555,16443.16797,16439.18555,16439.94531,2032151
1636125540,0,"2021-11-05 15:19:00",16437.87305,16438.64844,16435.25977,16437.73828,1705307
1636125600,0,"2021-11-05 15:20:00",16436.75391,16439.89648,16435.93359,16435.93359,1859514
1636125660,0,"2021-11-05 15:21:00",16434.98047,16435.5332,16433.99414,16434.78125,1585201
1636125720,0,"2021-11-05 15:22:00",16434.94336,16436.61523,16434.38281,16436.61523,1220283
1636125780,0,"2021-11-05 15:23:00",16437.91992,16438.66406,16433.71484,16433.71484,1581179
1636125840,0,"2021-11-05 15:24:00",16432.0293,16432.0293,16428.22461,16431.32031,1697028
1636125900,0,"2021-11-05 15:25:00",16431.19727,16431.91211,16430.07422,16431.91211,1658510
1636125960,0,"2021-11-05 15:26:00",16431.40234,16431.40234,16428.33203,16428.33203,1560979
1636126020,0,"2021-11-05 15:27:00",16428.68555,16429.69141,16426.92578,16426.92578,1904183
1636126080,0,"2021-11-05 15:28:00",16425.78906,16425.84375,16422.00977,16422.06055,1509133
1636126140,0,"2021-11-05 15:29:00",16421.95312,16421.95312,16416.17969,16417.32227,1592478
1636126200,0,"2021-11-05 15:30:00",16417.34961,16422.21875,16417.34961,16422.21875,1553542
1636126260,0,"2021-11-05 15:31:00",16423.24023,16426.28125,16423.24023,16426.28125,1471096
1636126320,0,"2021-11-05 15:32:00",16426.98633,16429.52148,16426.18164,16429.52148,1512909
1636126380,0,"2021-11-05 15:33:00",16429.36914,16432.75781,16429.36914,16431.30078,1515457
1636126440,0,"2021-11-05 15:34:00",16432.04102,16433.93555,16431.38086,16431.79492,1634535
1636126500,0,"2021-11-05 15:35:00",16433.6582,16435.66602,16431.81445,16432.29492,1582932
1636126560,0,"2021-11-05 15:36:00",16434.68945,16437.18555,16434.13672,16434.24023,1511238
1636126620,0,"2021-11-05 15:37:00",16432.09766,16432.99023,16431.80859,16432.99023,1633387
1636126680,0,"2021-11-05 15:38:00",16433.97266,16438.74023,16433.97266,16438.56836,1778915
1636126740,0,"2021-11-05 15:39:00",16442.5293,16442.89258,16439.04297,16439.67383,1503865
1636126800,0,"2021-11-05 15:40:00",16439.97656,16440.125,16435.56836,16438.33203,2001661
1636126860,0,"2021-11-05 15:41:00",16438.23828,16439.71875,16437.74023,16437.74023,1469751
1636126920,0,"2021-11-05 15:42:00",16438.06055,16438.0957,16435.37695,16435.49805,1421597
1636126980,0,"2021-11-05 15:43:00",16435.77734,16435.88477,16434.27148,16435.32617,1477339
1636127040,0,"2021-11-05 15:44:00",16436.65234,16440.01562,16436.65234,16438.84375,1467943
1636127100,0,"2021-11-05 15:45:00",16439.02539,16439.02539,16433.84961,16437.15625,1249789
1636127160,0,"2021-11-05 15:46:00",16438.19531,16440.75586,16437.86719,16440.75586,1475193
1636127220,0,"2021-11-05 15:47:00",16440.86523,16442.87109,16439.8418,16442.26172,1617784
1636127280,0,"2021-11-05 15:48:00",16442.20508,16450.68359,16441.95898,16450.58594,1340256
1636127340,0,"2021-11-05 15:49:00",16451.82617,16453.73828,16451.5625,16452.09766,1153290
1636127400,0,"2021-11-05 15:50:00",16452.11719,16452.11719,16449.98047,16450.04297,1255050
1636127460,0,"2021-11-05 15:51:00",16449.06641,16449.06641,16443.02344,16443.80859,1391887
1636127520,0,"2021-11-05 15:52:00",16443.28906,16446.69336,16442.5332,16446.69336,1335291
1636127580,0,"2021-11-05 15:53:00",16446.48633,16447.58789,16443.88086,16444.16016,1143414
1636127640,0,"2021-11-05 15:54:00",16443.27148,16443.27148,16440.24805,16441.98828,1569781
1636127700,0,"2021-11-05 15:55:00",16442.27148,16443.98242,16438.18359,16438.25391,1122001
1636127760,0,"2021-11-05 15:56:00",16436.62109,16438.70898,16435.46875,16436.00391,1355520
1636127820,0,"2021-11-05 15:57:00",16435.10352,16435.10352,16433.86523,16434.06836,1182349
1636127880,0,"2021-11-05 15:58:00",16433.95117,16440.87891,16433.95117,16440.87891,3401567
1636127940,0,"2021-11-05 15:59:00",16441.11719,16443.48438,16441.03516,16441.03516,1283369
1636128000,0,"2021-11-05 16:00:00",16438.25977,16439.52148,16436.96875,16439.52148,1359352
1636128060,0,"2021-11-05 16:01:00",16439.44141,16440.25781,16436.99023,16437.46484,1353228
1636128120,0,"2021-11-05 16:02:00",16438.31836,16439.95703,16437.2793,16439.83789,1222855
1636128180,0,"2021-11-05 16:03:00",16441.36914,16443.81641,16440.5,16442.61328,1283606
1636128240,0,"2021-11-05 16:04:00",16443.29883,16443.29883,16440.95898,16442.01758,1199511
1636128300,0,"2021-11-05 16:05:00",16442.91797,16444.01953,16441.375,16443.1582,1302626
1636128360,0,"2021-11-05 16:06:00",16442.04883,16443.59766,16441.88281,16441.88281,620257
1636128480,0,"2021-11-05 16:08:00",16434.25977,16434.25977,16433.48828,16433.54297,620257
1636128540,0,"2021-11-05 16:09:00",16434.81641,16435.57617,16433.95898,16435.56445,409512961
1636128600,0,"2021-11-05 16:10:00",16436.47656,16436.94531,16433.62695,16433.62695,1266516
1636128660,0,"2021-11-05 16:11:00",16433.93555,16435.36719,16432.18945,16435.36719,1058995
1636128720,0,"2021-11-05 16:12:00",16436.1582,16442.8125,16436.1582,16442.11328,1612135
1636128780,0,"2021-11-05 16:13:00",16443.39062,16444.34375,16442.78711,16442.81641,1393481
1636128840,0,"2021-11-05 16:14:00",16443.04883,16443.04883,16440.05469,16440.05469,1602305
1636128900,0,"2021-11-05 16:15:00",16438.83008,16438.83008,16429.16992,16429.49023,1649306
1636128960,0,"2021-11-05 16:16:00",16429.27344,16430.36719,16426.02734,16426.37305,1311366
1636129020,0,"2021-11-05 16:17:00",16426.14453,16426.14453,16421.36133,16422.46875,1699847
1636129080,0,"2021-11-05 16:18:00",16424.00781,16430.72461,16423.71484,16430.26953,1760708
1636129140,0,"2021-11-05 16:19:00",16430.03711,16430.03711,16425.9668,16425.9668,1466993
1636129200,0,"2021-11-05 16:20:00",16427.19727,16431.48438,16427.19727,16430.38281,1463374
1636129260,0,"2021-11-05 16:21:00",16430.26172,16431.47656,16426.60352,16426.60352,1470809
1636129320,0,"2021-11-05 16:22:00",16426.0918,16428.78516,16426.0918,16427.10156,1212156
1636129380,0,"2021-11-05 16:23:00",16427.17188,16430.05859,16427.17188,16429.51367,1151406
1636129440,0,"2021-11-05 16:24:00",16429.41406,16431.55664,16428.60156,16428.60156,1188534
1636129500,0,"2021-11-05 16:25:00",16429.01172,16429.56836,16423.85156,16423.85156,1254011
1636129560,0,"2021-11-05 16:26:00",16422.21289,16427.31445,16420.96875,16427.31445,1690396
1636129620,0,"2021-11-05 16:27:00",16427.93164,16429.90039,16427.93164,16428.62891,1698647
1636129680,0,"2021-11-05 16:28:00",16426.8125,16428.875,16426.4082,16428.26562,1284135
1636129740,0,"2021-11-05 16:29:00",16428.38477,16429.80273,16426.75781,16427.62109,1099761
1636129800,0,"2021-11-05 16:30:00",16427.30859,16430.79883,16427.30859,16430.79883,1282435
1636129860,0,"2021-11-05 16:31:00",16430.12891,16431.4043,16422.71484,16423.7168,1365794
1636129920,0,"2021-11-05 16:32:00",16424.86914,16427.05469,16422.78516,16422.78516,1482469
1636129980,0,"2021-11-05 16:33:00",16423.42578,16423.42578,16419.18945,16421.73633,1293414
1636130040,0,"2021-11-05 16:34:00",16421.10547,16425.47656,16421.10547,16423.90625,1225728
1636130100,0,"2021-11-05 16:35:00",16423.99414,16426.67578,16422.03516,16426.67578,1291571
1636130160,0,"2021-11-05 16:36:00",16426.05273,16426.05273,16421.64453,16421.64453,1555818
1636130220,0,"2021-11-05 16:37:00",16419.76367,16420.50977,16408.96094,16408.96094,1285144
1636130280,0,"2021-11-05 16:38:00",16408.50781,16409.38086,16406.55859,16409.36719,1808704
1636130340,0,"2021-11-05 16:39:00",16409.47656,16414.74219,16408.93555,16414.74219,1861114
1636130400,0,"2021-11-05 16:40:00",16415.03125,16417.29492,16411.09961,16411.14258,1330406
1636130460,0,"2021-11-05 16:41:00",16411.76562,16413.2832,16410.70898,16410.70898,1331427
1636130520,0,"2021-11-05 16:42:00",16410.79883,16413.05273,16410.79883,16411.22656,1707301
1636130580,0,"2021-11-05 16:43:00",16411.00977,16411.08398,16407.00781,16407.2793,1442379
1636130640,0,"2021-11-05 16:44:00",16406.88477,16406.88477,16400.99414,16400.99414,1392626
1636130700,0,"2021-11-05 16:45:00",16400.31445,16400.31445,16396.65039,16396.82422,2072210
1636130760,0,"2021-11-05 16:46:00",16396.04102,16396.92578,16391.83984,16391.83984,2128940
1636130820,0,"2021-11-05 16:47:00",16391.6875,16395.25195,16391.04492,16391.25586,1715287
1636130880,0,"2021-11-05 16:48:00",16393.61914,16394.46875,16391.31641,16394.46875,1714714
1636130940,0,"2021-11-05 16:49:00",16394.32812,16396.32617,16389.60156,16392.00195,1500520
1636131000,0,"2021-11-05 16:50:00",16391.87695,16393.10547,16391.5332,16391.5332,1500456
1636131060,0,"2021-11-05 16:51:00",16389.22266,16389.22266,16383.45215,16384.35938,1502134
1636131120,0,"2021-11-05 16:52:00",16384.27539,16386.71094,16384.27539,16384.68555,1839562
1636131180,0,"2021-11-05 16:53:00",16386.93359,16398.04883,16386.93359,16397.9375,1499245
1636131240,0,"2021-11-05 16:54:00",16399.5957,16399.5957,16396.69141,16396.99219,1499236
1636131300,0,"2021-11-05 16:55:00",16396.61133,16398.03906,16392.97656,16394.05078,1105359
1636131360,0,"2021-11-05 16:56:00",16394.13086,16395.45117,16391.97266,16391.97266,1399763
1636131420,0,"2021-11-05 16:57:00",16393.0332,16393.92969,16379.95605,16379.95605,1459602
1636131480,0,"2021-11-05 16:58:00",16379.39648,16382.79492,16378.88086,16381.85938,1608998
1636131540,0,"2021-11-05 16:59:00",16381.08398,16386.77148,16380.93555,16386.64258,1438993
1636131600,0,"2021-11-05 17:00:00",16387.01172,16387.01172,16380.16504,16380.16504,1241310
1636131660,0,"2021-11-05 17:01:00",16379.48633,16381.76172,16373.51758,16381.76172,1436295
1636131720,0,"2021-11-05 17:02:00",16381.71094,16389.61719,16381.70801,16389.61719,1310604
1636131780,0,"2021-11-05 17:03:00",16389.40039,16391.87305,16389.40039,16390.15234,1182816
1636131840,0,"2021-11-05 17:04:00",16390.49219,16390.49219,16386.2168,16387.58984,1080062
1636131900,0,"2021-11-05 17:05:00",16388.15039,16391.34375,16388.15039,16390.99414,1622866
1636131960,0,"2021-11-05 17:06:00",16390.74219,16391.02148,16386.84375,16386.84375,742503
1636132020,0,"2021-11-05 17:07:00",16385.58789,16385.58789,16380.1875,16380.1875,1020147
1636132080,0,"2021-11-05 17:08:00",16381.6875,16381.78027,16376.45508,16376.45508,1110998
1636132140,0,"2021-11-05 17:09:00",16376.20898,16376.89746,16366.33105,16366.33105,2208049
1636132200,0,"2021-11-05 17:10:00",16366.45605,16370.13184,16355.84961,16355.84961,1025318
1636132260,0,"2021-11-05 17:11:00",16357.0459,16360.65332,16355.08789,16359.84375,1996337
1636132320,0,"2021-11-05 17:12:00",16360.81836,16362.2627,16354.37402,16354.37402,1341735
1636132380,0,"2021-11-05 17:13:00",16355.05859,16355.61133,16351.39062,16352.11621,1405716
1636132440,0,"2021-11-05 17:14:00",16351.61719,16358.85352,16349.23047,16357.19141,1375290
1636132500,0,"2021-11-05 17:15:00",16356.51465,16358.53418,16348.39258,16348.59766,2084735
1636132560,0,"2021-11-05 17:16:00",16348.74707,16352.91602,16346.71777,16349.38672,694328
1636132620,0,"2021-11-05 17:17:00",16348.30176,16354.31641,16347.72559,16351.31445,1765902
1636132680,0,"2021-11-05 17:18:00",16349.41992,16355.29785,16347.47559,16355.27344,1701141
1636132740,0,"2021-11-05 17:19:00",16358.06348,16359.93359,16355.54785,16359.79102,1476351
1636132800,0,"2021-11-05 17:20:00",16360.37012,16360.69922,16355.16211,16355.16211,1308395
1636132860,0,"2021-11-05 17:21:00",16354.99414,16356.06641,16351.63867,16354.40527,1913565
1636132920,0,"2021-11-05 17:22:00",16352.90234,16354.51172,16349.72168,16349.72168,722778
1636132980,0,"2021-11-05 17:23:00",16349.16016,16351.68945,16348.10742,16351.32031,2081034
1636133040,0,"2021-11-05 17:24:00",16351.06152,16352.45996,16347.53613,16347.53613,515881
1636133100,0,"2021-11-05 17:25:00",16347.00391,16347.00391,16328.96484,16328.96484,1945325
1636133160,0,"2021-11-05 17:26:00",16328.54492,16329.26465,16326.02539,16328.08789,1952994
1636133220,0,"2021-11-05 17:27:00",16327.8457,16328.7793,16319.21191,16319.21191,1751231
1636133280,0,"2021-11-05 17:28:00",16318.31348,16322.20898,16313.63574,16315.3418,1928647
1636133340,0,"2021-11-05 17:29:00",16315.18652,16315.27539,16304.61035,16304.61035,1897612
1636133400,0,"2021-11-05 17:30:00",16305.22461,16320.9502,16302.0625,16320.9502,1977879
1636133460,0,"2021-11-05 17:31:00",16321.80957,16323.47852,16319.71289,16323.47852,2774045
1636133520,0,"2021-11-05 17:32:00",16321.68164,16333.30762,16321.68164,16333.30762,902571
1636133580,0,"2021-11-05 17:33:00",16332.85352,16336.18262,16332.71875,16333.51855,1439894
1636133640,0,"2021-11-05 17:34:00",16334.28223,16341.21387,16334.28223,16340.47852,1488906
1636133700,0,"2021-11-05 17:35:00",16340.14746,16341.07422,16333.64453,16335.83594,1203803
1636133760,0,"2021-11-05 17:36:00",16336.31934,16340.4375,16336.31934,16337.09082,1587075
1636133820,0,"2021-11-05 17:37:00",16336.45508,16336.45508,16331.58301,16331.58301,1044477
1636133880,0,"2021-11-05 17:38:00",16332.11523,16332.11523,16325.03711,16327.98242,1013916
1636133940,0,"2021-11-05 17:39:00",16328.23145,16335.40234,16328.23145,16334.60547,1304782
1636134000,0,"2021-11-05 17:40:00",16335.17188,16339.67188,16335.17188,16338.37207,1425481
1636134060,0,"2021-11-05 17:41:00",16338.45898,16338.69238,16332.45215,16335.39551,1481862
1636134120,0,"2021-11-05 17:42:00",16335.56934,16338.66406,16333.22949,16338.21777,1376557
1636134180,0,"2021-11-05 17:43:00",16337.63281,16337.63281,16334.14648,16334.14648,1209260
1636134240,0,"2021-11-05 17:44:00",16333.71191,16336.58105,16333.71191,16336.58105,1243001
1636134300,0,"2021-11-05 17:45:00",16336.65332,16336.65332,16325.15039,16334.92676,1372699
1636134360,0,"2021-11-05 17:46:00",16334.37012,16334.37012,16326.78906,16326.78906,1316514
1636134420,0,"2021-11-05 17:47:00",16327.31445,16330.1748,16322.63184,16329.67969,1317007
1636134480,0,"2021-11-05 17:48:00",16329.53906,16333.63281,16328.88281,16330.11133,1299944
1636134540,0,"2021-11-05 17:49:00",16329.88672,16338.33203,16328.75781,16338.33203,1176678
1636134600,0,"2021-11-05 17:50:00",16338.47949,16341.81543,16337.55176,16341.81543,1104417
1636134660,0,"2021-11-05 17:51:00",16342.74121,16348.96875,16341.2832,16348.90918,1003024
1636134720,0,"2021-11-05 17:52:00",16348.72559,16352.13672,16348.72559,16352.07812,1226944
1636134780,0,"2021-11-05 17:53:00",16351.99805,16352.22656,16348.28418,16350.77344,983954
1636134840,0,"2021-11-05 17:54:00",16350.78613,16354.00391,16348.52637,16354.00391,2596061
1636134900,0,"2021-11-05 17:55:00",16354.11328,16354.31934,16348.52637,16348.52637,587057
1636134960,0,"2021-11-05 17:56:00",16349.27539,16352.01758,16349.22168,16351.79004,1933150
1636135020,0,"2021-11-05 17:57:00",16352.55664,16354.4873,16351.46387,16354.4873,466171
1636135080,0,"2021-11-05 17:58:00",16354.35742,16359.45898,16354.35742,16359.45898,1527979
1636135140,0,"2021-11-05 17:59:00",16358.60156,16362.45996,16358.60156,16361.16992,655686
1636135200,0,"2021-11-05 18:00:00",16360.38867,16361.90527,16358.91699,16360.34375,908207
1636135260,0,"2021-11-05 18:01:00",16358.64941,16360.90137,16357.29004,16357.7002,963774
1636135320,0,"2021-11-05 18:02:00",16357.30566,16358.43359,16355.27051,16357.4502,498510
1636135380,0,"2021-11-05 18:03:00",16357.59961,16360.89355,16357.59961,16360.89355,981319
1636135440,0,"2021-11-05 18:04:00",16361.69434,16367.05371,16361.69434,16364.92773,1741320
1636135500,0,"2021-11-05 18:05:00",16365.62109,16372.87109,16364.26465,16372.87109,1487832
1636135560,0,"2021-11-05 18:06:00",16373.56836,16376.56445,16373.12695,16376.26172,785444
1636135620,0,"2021-11-05 18:07:00",16376.46582,16377.91602,16373.96777,16374.54785,1122885
1636135680,0,"2021-11-05 18:08:00",16374.37207,16376.76367,16373.32812,16375.59766,1860014
1636135740,0,"2021-11-05 18:09:00",16375.22266,16377.43359,16370.59277,16370.68359,1164631
1636135800,0,"2021-11-05 18:10:00",16370.55469,16372.65527,16367.43457,16372.44922,1214036
1636135860,0,"2021-11-05 18:11:00",16373.25781,16374.06836,16371.46875,16373.15918,801468
1636135920,0,"2021-11-05 18:12:00",16373.1748,16374.67871,16372.50781,16374.37012,1055060
1636135980,0,"2021-11-05 18:13:00",16374.56445,16374.56445,16371.15332,16372.83691,908807
1636136040,0,"2021-11-05 18:14:00",16372.8125,16373.62988,16371.4375,16371.4375,988131
1636136100,0,"2021-11-05 18:15:00",16371.38672,16372.5,16370.41406,16370.63086,921759
