Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1635878700,0,"2021-11-02 18:45:00",150.247695,150.320007,150.070007,150.164993,881312
1635879000,0,"2021-11-02 18:50:00",150.160003,150.36,150.160003,150.294998,516838
1635879300,0,"2021-11-02 18:55:00",150.291,150.429992,150.264999,150.365005,493833
1635879600,0,"2021-11-02 19:00:00",150.368392,150.419998,150.281997,150.395004,399693
1635879900,0,"2021-11-02 19:05:00",150.395004,150.434997,150.309997,150.324996,355201
1635880200,0,"2021-11-02 19:10:00",150.324996,150.350006,150.190002,150.235,412287
1635880500,0,"2021-11-02 19:15:00",150.235,150.270004,150.149993,150.199996,395464
1635880800,0,"2021-11-02 19:20:00",150.199905,150.279998,150.115005,150.241806,411904
1635881100,0,"2021-11-02 19:25:00",150.244995,150.350006,150.130004,150.274993,467026
1635881400,0,"2021-11-02 19:30:00",150.270004,150.279998,150.085006,150.179992,468486
1635881700,0,"2021-11-02 19:35:00",150.175003,150.220001,150.11,150.134994,416985
1635882000,0,"2021-11-02 19:40:00",150.134994,150.410003,150.100006,150.380004,665831
1635882300,0,"2021-11-02 19:45:00",150.389892,150.419998,150.220001,150.300094,861885
1635882600,0,"2021-11-02 19:50:00",150.309997,150.330001,149.919998,150,1459467
1635882900,0,"2021-11-02 19:55:00",150,150.050003,149.820007,150,2693446
1635883200,0,"2021-11-02 20:00:00",150.020004,150.020004,150.020004,150.020004,
1635946200,0,"2021-11-03 13:30:00",150.598007,150.612899,149.910003,150.172393,2903352
1635946500,0,"2021-11-03 13:35:00",150,150.669998,149.850006,150.550003,1398549
1635946800,0,"2021-11-03 13:40:00",150.5,150.951095,150.410003,150.710006,1380558
1635947100,0,"2021-11-03 13:45:00",150.75,150.899993,150.654998,150.895004,965129
1635947400,0,"2021-11-03 13:50:00",150.839996,150.884994,150.440002,150.75,1005241
1635947700,0,"2021-11-03 13:55:00",150.75,150.869995,150.589996,150.720001,599104
1635948000,0,"2021-11-03 14:00:00",150.729995,150.808197,150.369995,150.410003,664753
1635948300,0,"2021-11-03 14:05:00",150.410003,150.639007,150.362304,150.470001,647692
1635948600,0,"2021-11-03 14:10:00",150.464996,150.61,150.419998,150.550003,470037
1635948900,0,"2021-11-03 14:15:00",150.544998,150.679992,150.5,150.539993,474283
1635949200,0,"2021-11-03 14:20:00",150.541,150.820007,150.524993,150.770004,548310
1635949500,0,"2021-11-03 14:25:00",150.779998,150.789993,150.559997,150.615005,476845
1635949800,0,"2021-11-03 14:30:00",150.619995,150.639999,150.469894,150.494995,469111
1635950100,0,"2021-11-03 14:35:00",150.494995,150.529998,150.270004,150.481201,506184
1635950400,0,"2021-11-03 14:40:00",150.485,150.5,150.335006,150.370803,343696
1635950700,0,"2021-11-03 14:45:00",150.370803,150.479995,150.279998,150.419998,496289
1635951000,0,"2021-11-03 14:50:00",150.414993,150.5,150.244995,150.279998,484779
1635951300,0,"2021-11-03 14:55:00",150.285003,150.287094,150.110305,150.268402,600727
1635951600,0,"2021-11-03 15:00:00",150.264999,150.337997,150.160003,150.335006,479298
1635951900,0,"2021-11-03 15:05:00",150.338394,150.389999,150.229995,150.289993,466892
1635952200,0,"2021-11-03 15:10:00",150.289993,150.528701,150.270004,150.5,378212
1635952500,0,"2021-11-03 15:15:00",150.5,150.550003,150.429992,150.440093,431436
1635952800,0,"2021-11-03 15:20:00",150.440902,150.468307,150.300003,150.340698,379013
1635953100,0,"2021-11-03 15:25:00",150.345001,150.419998,150.330001,150.36,315020
1635953400,0,"2021-11-03 15:30:00",150.354995,150.440002,150.300003,150.369995,277850
1635953700,0,"2021-11-03 15:35:00",150.369995,150.419998,150.270004,150.399993,294438
1635954000,0,"2021-11-03 15:40:00",150.389999,150.529998,150.36,150.524993,285191
1635954300,0,"2021-11-03 15:45:00",150.524993,150.580001,150.485,150.544998,350101
1635954600,0,"2021-11-03 15:50:00",150.550003,150.570007,150.449996,150.460006,289297
1635954900,0,"2021-11-03 15:55:00",150.467407,150.550003,150.460006,150.514999,221889
1635955200,0,"2021-11-03 16:00:00",150.509994,150.550003,150.470001,150.520004,230167
1635955500,0,"2021-11-03 16:05:00",150.535003,150.600006,150.490005,150.509994,322178
1635955800,0,"2021-11-03 16:10:00",150.505004,150.574996,150.429992,150.531005,319111
1635956100,0,"2021-11-03 16:15:00",150.538192,150.61,150.520492,150.529998,390594
1635956400,0,"2021-11-03 16:20:00",150.535003,150.630004,150.535003,150.585006,307078
1635956700,0,"2021-11-03 16:25:00",150.585006,150.61,150.520004,150.559997,292814
1635957000,0,"2021-11-03 16:30:00",150.570007,150.699996,150.565002,150.649993,281350
1635957300,0,"2021-11-03 16:35:00",150.649993,150.690002,150.529998,150.608795,299018
1635957600,0,"2021-11-03 16:40:00",150.61,150.660003,150.585006,150.660003,215790
1635957900,0,"2021-11-03 16:45:00",150.658706,150.690002,150.565002,150.589996,196331
1635958200,0,"2021-11-03 16:50:00",150.591094,150.595001,150.460006,150.470001,273739
1635958500,0,"2021-11-03 16:55:00",150.470001,150.5,150.350006,150.379501,288681
1635958800,0,"2021-11-03 17:00:00",150.380004,150.399993,150.304992,150.369995,245339
1635959100,0,"2021-11-03 17:05:00",150.380004,150.380004,150.229995,150.240005,292411
1635959400,0,"2021-11-03 17:10:00",150.239898,150.345001,150.231994,150.315002,262936
1635959700,0,"2021-11-03 17:15:00",150.3199,150.330001,150.240005,150.330001,214077
1635960000,0,"2021-11-03 17:20:00",150.324996,150.359207,150.264999,150.320007,197944
1635960300,0,"2021-11-03 17:25:00",150.324996,150.380004,150.294998,150.320007,200339
1635960600,0,"2021-11-03 17:30:00",150.310104,150.419998,150.302703,150.389892,213710
1635960900,0,"2021-11-03 17:35:00",150.388702,150.404998,150.350006,150.389999,187398
1635961200,0,"2021-11-03 17:40:00",150.398605,150.449996,150.380004,150.389999,216444
1635961500,0,"2021-11-03 17:45:00",150.391998,150.399993,150.190002,150.259994,368797
1635961800,0,"2021-11-03 17:50:00",150.264999,150.279998,150.220092,150.240005,225079
1635962100,0,"2021-11-03 17:55:00",150.240005,150.369995,150.199295,150.36,588601
1635962400,0,"2021-11-03 18:00:00",150.369995,150.990005,150.210006,150.889999,1561560
1635962700,0,"2021-11-03 18:05:00",150.899993,150.990005,150.479995,150.585006,1097436
1635963000,0,"2021-11-03 18:10:00",150.580001,150.634994,150.369995,150.479995,665202
1635963300,0,"2021-11-03 18:15:00",150.5,150.669998,150.410003,150.660003,517227
1635963600,0,"2021-11-03 18:20:00",150.660003,150.830001,150.539993,150.794998,442066
1635963900,0,"2021-11-03 18:25:00",150.800003,150.880004,150.779998,150.845001,464083
1635964200,0,"2021-11-03 18:30:00",150.849899,150.921096,150.619995,150.779998,570370
1635964500,0,"2021-11-03 18:35:00",150.789993,150.949996,150.710006,150.919998,586228
1635964800,0,"2021-11-03 18:40:00",150.919998,151.070007,150.820007,151.020996,894717
1635965100,0,"2021-11-03 18:45:00",151.020095,151.365005,151.020095,151.339996,971537
1635965400,0,"2021-11-03 18:50:00",151.330001,151.410003,151.190002,151.2901,781594
1635965700,0,"2021-11-03 18:55:00",151.300003,151.389999,151.179992,151.220001,572422
1635966000,0,"2021-11-03 19:00:00",151.220001,151.270004,151.039993,151.134994,791647
1635966300,0,"2021-11-03 19:05:00",151.139999,151.288192,151.103393,151.259994,508623
1635966600,0,"2021-11-03 19:10:00",151.25,151.330001,151.179992,151.270004,577597
1635966900,0,"2021-11-03 19:15:00",151.270004,151.357498,151.210006,151.272705,460810
1635967200,0,"2021-11-03 19:20:00",151.279998,151.400604,151.214996,151.400604,575247
1635967500,0,"2021-11-03 19:25:00",151.399993,151.494995,151.372695,151.490005,609257
1635967800,0,"2021-11-03 19:30:00",151.490005,151.509994,151.369995,151.4832,749247
1635968100,0,"2021-11-03 19:35:00",151.489898,151.630004,151.419998,151.625,653369
1635968400,0,"2021-11-03 19:40:00",151.622802,151.759994,151.600006,151.699996,876725
1635968700,0,"2021-11-03 19:45:00",151.690002,151.970001,151.690002,151.964996,956137
1635969000,0,"2021-11-03 19:50:00",151.970001,151.970001,151.589996,151.645004,1450238
1635969300,0,"2021-11-03 19:55:00",151.639999,151.669998,151.410003,151.479995,2180354
1635969600,0,"2021-11-03 20:00:00",151.490005,151.490005,151.490005,151.490005,
1636032600,0,"2021-11-04 13:30:00",151.429992,152.009994,151.279998,152.009994,3648712
1636032900,0,"2021-11-04 13:35:00",152,152.25,151.979995,152.149993,1528543
1636033200,0,"2021-11-04 13:40:00",152,152.11,151.740097,152.11,1286764
1636033500,0,"2021-11-04 13:45:00",152.191406,152.300003,152.059997,152.270004,1169850
1636033800,0,"2021-11-04 13:50:00",152.25,152.339996,152.134994,152.270004,858230
1636034100,0,"2021-11-04 13:55:00",152.339996,152.419998,152,152.074996,1091050
1636034400,0,"2021-11-04 14:00:00",152.080001,152.100006,151.800003,152.050003,956577
1636034700,0,"2021-11-04 14:05:00",152.050003,152.059997,151.613098,151.649902,855321
1636035000,0,"2021-11-04 14:10:00",151.648406,151.880004,151.550003,151.839996,853516
1636035300,0,"2021-11-04 14:15:00",151.848007,151.979995,151.839996,151.899993,685285
1636035600,0,"2021-11-04 14:20:00",151.902603,151.979995,151.75,151.820907,645396
1636035900,0,"2021-11-04 14:25:00",151.830001,151.990005,151.655303,151.740005,681174
1636036200,0,"2021-11-04 14:30:00",151.75,151.960006,151.649993,151.880004,805122
1636036500,0,"2021-11-04 14:35:00",151.889999,151.940002,151.630004,151.664993,551062
1636036800,0,"2021-11-04 14:40:00",151.660003,151.764999,151.570007,151.720001,581240
1636037100,0,"2021-11-04 14:45:00",151.725006,151.940002,151.720001,151.904998,562596
1636037400,0,"2021-11-04 14:50:00",151.9001,151.940002,151.759994,151.764999,497870
1636037700,0,"2021-11-04 14:55:00",151.770004,151.990005,151.600006,151.914993,830552
1636038000,0,"2021-11-04 15:00:00",151.919998,151.949996,151.61,151.689193,843281
1636038300,0,"2021-11-04 15:05:00",151.690002,151.770004,151.449996,151.470001,741855
1636038600,0,"2021-11-04 15:10:00",151.475006,151.75,151.460006,151.4841,763288
1636038900,0,"2021-11-04 15:15:00",151.479995,151.479995,151.240005,151.369995,953715
1636039200,0,"2021-11-04 15:20:00",151.369995,151.380004,150.839996,150.879898,1027838
1636039500,0,"2021-11-04 15:25:00",150.880004,151.160003,150.880004,151.104995,780142
1636039800,0,"2021-11-04 15:30:00",151.11,151.25,151.070007,151.179992,691811
1636040100,0,"2021-11-04 15:35:00",151.179992,151.269897,151.024993,151.11,868375
1636040400,0,"2021-11-04 15:40:00",151.115005,151.210006,151.020004,151.190002,420800
1636040700,0,"2021-11-04 15:45:00",151.190002,151.399993,151.170104,151.330001,697285
1636041000,0,"2021-11-04 15:50:00",151.330001,151.380004,151.190002,151.36,601454
1636041300,0,"2021-11-04 15:55:00",151.365005,151.429992,151.339996,151.369995,492053
1636041600,0,"2021-11-04 16:00:00",151.369995,151.460006,151.289993,151.324996,356419
1636041900,0,"2021-11-04 16:05:00",151.330001,151.455001,151.320007,151.450302,361842
1636042200,0,"2021-11-04 16:10:00",151.452499,151.585006,151.429992,151.574996,477773
1636042500,0,"2021-11-04 16:15:00",151.570007,151.669998,151.529998,151.630096,412307
1636042800,0,"2021-11-04 16:20:00",151.639999,151.645004,151.380004,151.439895,654213
1636043100,0,"2021-11-04 16:25:00",151.429992,151.429992,151.220001,151.320007,411992
1636043400,0,"2021-11-04 16:30:00",151.315002,151.324996,151.210006,151.259994,308495
1636043700,0,"2021-11-04 16:35:00",151.255004,151.419998,151.240005,151.406997,358461
1636044000,0,"2021-11-04 16:40:00",151.404998,151.404998,151.25,151.300003,317361
1636044300,0,"2021-11-04 16:45:00",151.289993,151.335006,151.190002,151.300003,345185
1636044600,0,"2021-11-04 16:50:00",151.289993,151.330001,151.145004,151.228195,309190
1636044900,0,"2021-11-04 16:55:00",151.227493,151.289993,151.179992,151.220001,273967
1636045200,0,"2021-11-04 17:00:00",151.220001,151.220993,151.059997,151.115005,478627
1636045500,0,"2021-11-04 17:05:00",151.11,151.179992,151.035003,151.160003,392578
1636045800,0,"2021-11-04 17:10:00",151.167694,151.240005,151.070007,151.229995,671550
1636046100,0,"2021-11-04 17:15:00",151.231704,151.231704,151.039993,151.104995,405058
1636046400,0,"2021-11-04 17:20:00",151.104995,151.259994,151.020004,151.259994,548625
1636046700,0,"2021-11-04 17:25:00",151.264999,151.270004,151.175003,151.220001,350319
1636047000,0,"2021-11-04 17:30:00",151.210006,151.324996,151.179992,151.25,442101
1636047300,0,"2021-11-04 17:35:00",151.257598,151.378799,151.169998,151.346496,328262
1636047600,0,"2021-11-04 17:40:00",151.349899,151.460006,151.320098,151.449996,390731
1636047900,0,"2021-11-04 17:45:00",151.449996,151.570007,151.399993,151.475006,571951
1636048200,0,"2021-11-04 17:50:00",151.479995,151.5,151.389999,151.470001,326440
1636048500,0,"2021-11-04 17:55:00",151.460006,151.550003,151.419998,151.530105,421203
1636048800,0,"2021-11-04 18:00:00",151.529998,151.550003,151.199996,151.199996,553159
1636049100,0,"2021-11-04 18:05:00",151.199996,151.389999,151.179992,151.365005,477027
1636049400,0,"2021-11-04 18:10:00",151.380004,151.389999,151.259994,151.36,346022
1636049700,0,"2021-11-04 18:15:00",151.36,151.365005,151.169998,151.339996,362677
1636050000,0,"2021-11-04 18:20:00",151.331207,151.380004,151.220001,151.290206,343185
1636050300,0,"2021-11-04 18:25:00",151.289993,151.309997,151.130004,151.134994,358955
1636050600,0,"2021-11-04 18:30:00",151.134994,151.240005,151.119995,151.225006,305572
1636050900,0,"2021-11-04 18:35:00",151.229995,151.350006,151.211898,151.214996,391303
1636051200,0,"2021-11-04 18:40:00",151.214996,151.330001,151.214996,151.236801,359017
1636051500,0,"2021-11-04 18:45:00",151.229995,151.279998,151.154998,151.257095,464817
1636051800,0,"2021-11-04 18:50:00",151.264999,151.339996,151.231292,151.255004,302304
1636052100,0,"2021-11-04 18:55:00",151.25,151.36,151.169998,151.179992,363750
1636052400,0,"2021-11-04 19:00:00",151.175003,151.264999,151.130004,151.210006,510102
1636052700,0,"2021-11-04 19:05:00",151.220001,151.354995,151.190002,151.292694,419638
1636053000,0,"2021-11-04 19:10:00",151.293792,151.440002,151.292495,151.412399,453873
1636053300,0,"2021-11-04 19:15:00",151.410003,151.448303,151.330001,151.378295,357787
1636053600,0,"2021-11-04 19:20:00",151.369995,151.490005,151.339996,151.4001,384905
1636053900,0,"2021-11-04 19:25:00",151.399993,151.470001,151.369995,151.440002,318560
1636054200,0,"2021-11-04 19:30:00",151.449996,151.539993,151.420104,151.494995,505132
1636054500,0,"2021-11-04 19:35:00",151.490097,151.5,151.25,151.300003,538269
1636054800,0,"2021-11-04 19:40:00",151.291503,151.309997,151.035003,151.139999,645306
1636055100,0,"2021-11-04 19:45:00",151.145004,151.440002,151.089996,151.345001,705924
1636055400,0,"2021-11-04 19:50:00",151.350006,151.36,150.929992,151.035003,1491303
1636055700,0,"2021-11-04 19:55:00",151.029998,151.029998,150.639999,150.960006,2584327
1636056000,0,"2021-11-04 20:00:00",150.960006,150.960006,150.960006,150.960006,
1636119000,0,"2021-11-05 13:30:00",151.889999,152.190002,151.509994,151.683105,3965809
1636119300,0,"2021-11-05 13:35:00",151.839996,152.050003,151.660003,151.729995,2522850
1636119600,0,"2021-11-05 13:40:00",151.75,151.789993,151.320007,151.514297,1374325
1636119900,0,"2021-11-05 13:45:00",151.5,151.739395,151.429992,151.449996,980255
1636120200,0,"2021-11-05 13:50:00",151.5,151.649993,151.339996,151.391799,996450
1636120500,0,"2021-11-05 13:55:00",151.339996,151.649993,151.315002,151.649993,758281
1636120800,0,"2021-11-05 14:00:00",151.639892,151.779998,151.509994,151.5699,943010
1636121100,0,"2021-11-05 14:05:00",151.577896,151.720001,151.309997,151.380004,912827
1636121400,0,"2021-11-05 14:10:00",151.389999,151.559997,151.369995,151.559997,594833
1636121700,0,"2021-11-05 14:15:00",151.559997,151.610107,151.320007,151.339996,1063334
1636122000,0,"2021-11-05 14:20:00",151.320007,151.470001,151.289993,151.365005,617627
1636122300,0,"2021-11-05 14:25:00",151.365005,151.418792,151.130004,151.229995,926470
1636122600,0,"2021-11-05 14:30:00",151.220001,151.320007,151.014999,151.050003,779284
1636122900,0,"2021-11-05 14:35:00",151.050003,151.210006,151.050003,151.11,908735
1636123200,0,"2021-11-05 14:40:00",151.100006,151.175003,151.029998,151.054992,832435
1636123500,0,"2021-11-05 14:45:00",151.059997,151.139999,150.850006,150.940002,962969
1636123800,0,"2021-11-05 14:50:00",150.942794,151.070007,150.809997,151.020004,1491832
1636124100,0,"2021-11-05 14:55:00",151.020004,151.164993,151.005004,151.132995,734298
1636124400,0,"2021-11-05 15:00:00",151.130004,151.169998,150.86,150.922607,1034398
1636124700,0,"2021-11-05 15:05:00",150.925003,151.119995,150.925003,151.080001,555405
1636125000,0,"2021-11-05 15:10:00",151.070098,151.239898,151.053207,151.184997,530123
1636125300,0,"2021-11-05 15:15:00",151.184997,151.330001,151.089996,151.249206,690796
1636125600,0,"2021-11-05 15:20:00",151.244995,151.25,151.044998,151.115005,475052
1636125900,0,"2021-11-05 15:25:00",151.11,151.190002,150.889999,150.9496,575227
1636126200,0,"2021-11-05 15:30:00",150.949905,151.074996,150.940597,151.041793,460164
1636126500,0,"2021-11-05 15:35:00",151.050003,151.089996,150.940002,150.945007,538654
1636126800,0,"2021-11-05 15:40:00",150.949203,151.070007,150.901199,151.009994,392525
1636127100,0,"2021-11-05 15:45:00",151.014999,151.100006,150.949996,151.065002,418301
1636127400,0,"2021-11-05 15:50:00",151.066894,151.077804,150.880004,150.925003,447013
1636127700,0,"2021-11-05 15:55:00",150.929992,151.009994,150.850006,150.912597,431521
1636128000,0,"2021-11-05 16:00:00",150.910003,151.039993,150.875,151.038192,365296
1636128300,0,"2021-11-05 16:05:00",151.039993,151.039993,150.899993,150.979995,304149
1636128600,0,"2021-11-05 16:10:00",150.979995,151.065002,150.899993,150.945007,358193
1636128900,0,"2021-11-05 16:15:00",150.949996,150.990005,150.869995,150.978393,320288
1636129200,0,"2021-11-05 16:20:00",150.975006,151,150.869995,150.910003,380462
1636129500,0,"2021-11-05 16:25:00",150.919998,151.009994,150.880004,150.934997,312458
1636129800,0,"2021-11-05 16:30:00",150.929992,150.987396,150.889999,150.910003,302051
1636130100,0,"2021-11-05 16:35:00",150.910003,150.940002,150.675003,150.785003,845723
1636130400,0,"2021-11-05 16:40:00",150.789901,150.809997,150.570007,150.625,391829
1636130700,0,"2021-11-05 16:45:00",150.619995,150.669799,150.524993,150.621505,398254
1636131000,0,"2021-11-05 16:50:00",150.620101,150.800003,150.559997,150.740005,401607
1636131300,0,"2021-11-05 16:55:00",150.744995,150.830001,150.699996,150.809997,350009
1636131600,0,"2021-11-05 17:00:00",150.820007,150.869995,150.729995,150.830001,337761
1636131900,0,"2021-11-05 17:05:00",150.830001,150.859893,150.574996,150.574996,320681
1636132200,0,"2021-11-05 17:10:00",150.579895,150.660003,150.440002,150.520004,509602
1636132500,0,"2021-11-05 17:15:00",150.520004,150.639007,150.419998,150.630004,521860
1636132800,0,"2021-11-05 17:20:00",150.630004,150.649993,150.440002,150.440002,335399
1636133100,0,"2021-11-05 17:25:00",150.449996,150.449996,150.059997,150.089996,760594
1636133400,0,"2021-11-05 17:30:00",150.089996,150.490005,150.059997,150.464996,570036
1636133700,0,"2021-11-05 17:35:00",150.466995,150.5,150.312896,150.399993,396525
1636134000,0,"2021-11-05 17:40:00",150.394393,150.4505,150.309997,150.350006,378961
1636134300,0,"2021-11-05 17:45:00",150.350006,150.389999,150.190002,150.330001,354957
1636134600,0,"2021-11-05 17:50:00",150.311096,150.499893,150.300003,150.490005,1515846
1636134900,0,"2021-11-05 17:55:00",150.490005,150.570007,150.331604,150.550994,355156
1636135200,0,"2021-11-05 18:00:00",150.550003,150.550003,150.410003,150.490005,337839
1636135500,0,"2021-11-05 18:05:00",150.494995,150.679992,150.479995,150.585006,382098
1636135800,0,"2021-11-05 18:10:00",150.580001,150.630004,150.470001,150.479995,361893
1636136100,0,"2021-11-05 18:15:00",150.479995,150.529998,150.419998,150.490005,759628
1636136400,0,"2021-11-05 18:20:00",150.479995,150.509994,150.210006,150.244995,486975
1636136700,0,"2021-11-05 18:25:00",150.25,150.460006,150.190002,150.449996,753753
1636137000,0,"2021-11-05 18:30:00",150.449996,150.464996,150.309997,150.365005,339584
1636137300,0,"2021-11-05 18:35:00",150.369995,150.380004,150.220001,150.36,405866
1636137600,0,"2021-11-05 18:40:00",150.350006,150.425003,150.315002,150.420104,286886
1636137900,0,"2021-11-05 18:45:00",150.425003,150.585006,150.425003,150.449996,406741
1636138200,0,"2021-11-05 18:50:00",150.460006,150.559997,150.404998,150.5475,478254
1636138500,0,"2021-11-05 18:55:00",150.544998,150.630004,150.475006,150.619995,439674
1636138800,0,"2021-11-05 19:00:00",150.619995,150.669998,150.340103,150.485,577219
1636139100,0,"2021-11-05 19:05:00",150.485,150.699996,150.434997,150.664993,482124
1636139400,0,"2021-11-05 19:10:00",150.669998,150.789993,150.600006,150.779907,565749
1636139700,0,"2021-11-05 19:15:00",150.774993,150.830001,150.669998,150.779998,554036
1636140000,0,"2021-11-05 19:20:00",150.774993,150.830001,150.690002,150.824996,527207
1636140300,0,"2021-11-05 19:25:00",150.820007,150.889999,150.729995,150.815002,542513
1636140600,0,"2021-11-05 19:30:00",150.817703,151.0289,150.815002,151.024993,678546
1636140900,0,"2021-11-05 19:35:00",151.029998,151.460006,151.014999,151.379104,1309453
1636141200,0,"2021-11-05 19:40:00",151.375,151.380004,151.119995,151.235,697591
1636141500,0,"2021-11-05 19:45:00",151.229995,151.380004,151.179992,151.299896,1509451
1636141800,0,"2021-11-05 19:50:00",151.300003,151.350006,150.960006,151.084304,1289204
1636142100,0,"2021-11-05 19:55:00",151.080001,151.330001,151.029998,151.240005,2159902
1636142400,0,"2021-11-05 20:00:00",151.279998,151.279998,151.279998,151.279998,
1636381800,0,"2021-11-08 14:30:00",151.410003,151.570007,151.050094,151.130004,6254058
1636382100,0,"2021-11-08 14:35:00",151,151.009994,150.770004,150.800094,1547372
